id,age,income,score,category,region,active,joined,notes
788,53,21442.222003445742,53.7635920391757,A,West,true,2022-06-21,ok
789,54,14865.038703189739,67.73422183589607,D,South,false,2021-02-04,poor
790,52,23569.97710543383,58.8085261502123,D,South,true,2024-04-13,bad
791,84,201581.43318183525,51.2452669161528,D,South,true,2020-06-14,ok
792,48,42942.63515675296,77.66832721821302,A,West,true,2023-11-08,great
793,88,51000.91663043109,75.86896989899853,C,West,false,2022-03-25,bad
794,22,43267.17369693589,NaN,D,South,false,2020-02-04,bad
795,70,71938.70493570111,68.15973043757309,C,West,true,2023-05-14,ok
796,60,18919.39114666807,84.93552078849885,C,East,true,2022-04-11,great
797,35,4256.45083147599,85.88835608344482,B,South,false,2023-11-10,bad
798,34,18941.888920822523,85.38755264327858,A,North,false,2023-02-03,great
799,69,42166.80453146647,70.5836981035219,B,East,true,2023-12-09,great
800,63,10139.152400001756,57.32432008046273,C,East,true,2022-04-21,good
801,62,19127.975716452755,53.74451758962909,A,West,true,2020-01-15,poor
802,21,12664.830836781213,75.16907357125537,A,East,false,2020-08-26,good
803,61,73249.25831785267,75.68920051547744,B,North,false,2022-04-18,great
804,88,40117.407138193965,89.30996667407598,D,East,true,2021-12-27,ok
805,19,37094.81556009527,86.49969475513126,C,East,true,2023-12-22,great
806,51,36216.89676927626,68.01657015203241,C,South,true,2022-01-22,great
807,53,21379.773659246715,51.33691181708696,C,South,false,2024-04-20,great
808,82,25797.81367453847,65.21340104483653,A,West,true,2020-12-08,great
809,38,8534.331738612402,73.25846792215788,B,East,true,2021-12-04,poor
810,52,3830.866960487163,66.96875131915894,A,East,true,2023-10-13,great
811,69,24836.3827701967,61.331588378835164,D,South,true,2020-08-14,poor
812,22,28543.71940352567,73.79327222454849,D,South,false,2021-08-10,ok
813,75,57954.393122611145,62.44063387884084,B,East,true,2023-10-05,bad
814,77,77425.2824488113,60.57900874411939,B,West,true,2022-12-12,bad
815,69,77342.49215443275,74.6717925145516,B,East,false,2023-11-22,great
816,64,9912.790038261694,63.97011129806193,D,East,true,2022-07-31,ok
817,71,16617.106770200684,73.66156583467529,B,North,true,2024-04-18,good
818,74,32346.704892533424,74.09806034278184,D,West,false,2024-05-22,bad
819,83,166962.3709227406,52.90856498362638,B,North,false,2024-11-15,poor
820,48,71975.37768913814,62.78138314201882,C,West,true,2020-08-10,great
821,50,53934.07409443181,91.56665409874694,C,South,true,2022-12-16,great
822,63,16151.523128412346,52.5688073089857,B,West,false,2020-07-27,good
823,31,10866.503845982581,38.25018326544203,D,West,true,2021-02-22,good
824,79,41403.73224960069,42.072322701362324,C,West,false,2021-07-02,bad
825,73,9131.369739902753,70.43664919865004,D,West,false,2023-03-26,poor
826,63,18201.347689840866,70.46375917049049,D,East,true,2022-02-26,ok
827,39,20094.022078821134,68.23583716862319,A,West,false,2024-04-28,great
828,43,78773.32247845933,88.21284743392752,A,North,true,2021-06-29,ok
829,49,16584.80440182801,29.90748350345593,C,North,false,2023-02-01,ok
830,65,3129.4116328587215,75.93900811646236,B,East,true,2023-10-26,great
831,74,32976.673211903006,93.4215730270536,B,West,true,2024-11-26,poor
832,66,12591.566173530398,53.08328852662429,A,West,false,2021-03-24,ok
833,84,22790.631230447212,64.30290232315157,B,East,false,2023-09-02,ok
834,87,20550.411402827463,58.70662124157069,B,East,true,2020-06-03,poor
835,68,17694.989569972357,56.584809308837066,B,East,false,2022-09-19,bad
836,44,41451.21470442441,65.1060699246544,C,West,true,2022-01-26,poor
837,61,6462.090151560422,91.41227925526758,C,West,true,2024-10-17,ok
838,48,14565.17406215504,97.5608001323128,B,North,true,2023-11-13,poor
839,63,38071.84572087891,64.96091162439778,A,East,true,2024-08-21,ok
840,76,13476.897197234297,98.57590321096706,C,South,false,2024-04-02,great
841,44,6081.183633550672,NaN,A,West,false,2022-01-20,bad
842,54,37603.19407620919,96.30536540051622,B,East,false,2023-09-01,great
843,21,54093.845908012285,68.60052025519762,B,West,true,2020-02-25,bad
844,71,21247.697889785035,71.96586739069217,A,South,false,2022-10-16,great
845,53,4588.569144468277,75.48211708964251,B,East,true,2020-03-27,great
846,51,38745.728535322385,117.68280519051302,B,North,false,2023-08-16,ok
847,56,5837.685593928694,82.76928362267184,D,West,false,2024-11-01,ok
848,33,28198.933060559844,59.39103205072804,D,North,false,2023-05-29,bad
849,61,10829.497501945669,84.53496805413786,A,South,false,2024-03-14,great
850,71,8709.142120662935,64.57251194373488,C,West,true,2021-03-04,ok
851,43,15467.12350909897,62.653747256481864,C,West,false,2024-12-20,ok
852,27,19022.199195924284,83.62902039838167,B,South,false,2022-10-03,good
853,45,13156.002530976433,70.4662838165673,B,South,true,2023-05-17,good
854,32,35276.15865642617,74.17863871767709,D,North,false,2023-11-08,good
855,44,15415.742356683664,70.2097783279794,B,West,true,2023-03-14,poor
856,63,48250.07674507925,75.04874689908152,A,North,true,2021-08-02,poor
857,26,27582.547990290757,76.37448846154224,B,North,false,2023-01-22,good
858,71,12606.32857525869,NaN,B,South,false,2023-04-09,good
859,34,11017.586996925616,79.998590029143,B,North,true,2024-04-15,great
860,82,5895.843916626411,55.26970870254549,A,North,false,2022-05-29,ok
861,70,27794.308327415354,NaN,A,East,false,2022-07-05,bad
862,37,16586.260687324906,69.12383134211976,D,East,true,2022-07-08,great
863,58,3301.8677676819852,71.25971504971682,A,South,true,2020-07-28,bad
864,25,14348.89337923435,59.59740753141579,C,West,true,2020-06-13,good
865,25,10712.566564360961,82.46547786501961,C,East,false,2020-02-07,bad
866,86,77694.68063657824,49.867372504436396,C,North,true,2023-05-02,poor
867,75,5640.777053726477,63.895843768411616,D,East,false,2022-02-04,great
868,29,6952.936450661246,61.22688797600499,A,East,false,2024-04-30,good
869,38,53528.8325821596,69.3011909449099,B,West,false,2023-07-06,ok
870,32,65212.76597888746,74.18296426970858,A,North,true,2020-09-15,poor
871,46,12136.99674623003,54.88160575564683,C,North,true,2020-07-01,poor
872,38,13284.209347609401,80.86424016184343,C,South,false,2021-10-30,great
873,41,36061.76050967556,70.9450355250205,D,South,false,2024-08-09,good
874,56,3423.162678221658,41.62080620032134,B,West,true,2020-03-29,bad
875,31,4969.35361056304,40.62112839404453,A,East,false,2020-12-08,bad
876,81,17595.760640615048,69.81521060606033,D,East,false,2020-02-24,good
877,70,76108.28843030751,66.68549023320469,C,East,false,2022-01-25,good
878,72,15543.781428171404,68.4486982963805,D,West,true,2024-12-13,bad
879,30,23878.874463778062,69.58026315204673,B,South,false,2023-06-03,ok
880,68,54558.64286600678,73.38339759265271,B,North,false,2022-06-20,bad
881,78,118836.96451411131,84.2147441477245,B,North,false,2020-09-20,ok
882,30,13884.400482809297,53.333426486236625,C,South,true,2021-10-11,bad
883,72,21731.772105139906,52.42042610648808,A,East,false,2022-08-16,good
884,43,94621.89505784685,53.60014213168927,D,South,true,2021-05-17,poor
885,74,6517.46372395144,74.3337500075306,A,South,false,2023-07-12,ok
886,52,50114.45941161341,88.67421067969669,B,South,true,2024-11-25,bad
887,75,9753.169363670966,63.529908426407346,B,West,true,2021-01-11,poor
888,28,23908.226738292367,32.47450233760518,C,West,true,2021-04-05,poor
889,46,18140.544904953244,44.44010706084437,C,North,true,2020-08-18,poor
890,37,10235.227437978996,57.50444915805983,D,North,true,2023-08-18,good
891,35,10031.83141366336,61.634066687571774,D,North,true,2022-04-23,great
892,40,27477.739727393964,63.8741705911791,A,West,false,2021-06-02,poor
893,45,48846.180326484275,70.57871684471375,A,South,true,2021-02-04,poor
894,27,19854.997893063854,65.32380503766329,D,West,false,2020-05-08,bad
895,68,23297.248139701634,NaN,B,East,true,2022-05-19,poor
896,57,34784.920505064045,59.859740414779466,A,East,false,2023-06-02,ok
897,77,10124.413674328129,57.06523060786685,D,South,true,2021-03-05,ok
898,68,39805.24660100479,77.18313307780693,C,South,false,2020-01-03,ok
899,28,42424.21037396077,46.96536895110821,A,North,true,2022-05-14,great
900,23,176822.38603234553,75.84537557980003,D,East,true,2023-05-19,good
901,48,16303.199364291482,71.538297755894,C,South,false,2021-09-22,ok
902,52,15268.307573910175,67.78836265122749,C,South,false,2021-04-02,poor
903,35,40748.43435761929,93.82414160723894,D,North,true,2020-10-08,ok
904,74,42416.1020785068,NaN,B,West,false,2023-09-25,bad
905,59,14356.10085170118,100.90447255786117,B,West,true,2024-04-23,good
906,71,15954.079738050137,66.6185282615785,C,South,true,2023-11-07,ok
907,25,33958.84640345895,NaN,A,East,true,2022-08-04,great
908,76,11360.896511331464,71.04879371492238,A,West,false,2023-08-15,ok
909,32,15860.274608747854,53.85632199521848,D,East,true,2021-12-26,poor
910,50,23663.148796244186,58.7236622827975,A,East,true,2020-02-14,great
911,49,48861.78845756249,75.95549950023236,C,South,true,2021-11-02,ok
912,77,13579.561453796428,78.33373132975187,B,East,false,2023-07-09,good
913,37,5044.694774563742,60.66748449618613,A,East,true,2023-03-28,ok
914,35,4753.906718237587,84.81107717569601,C,East,false,2024-12-13,good
915,42,8042.293210053523,87.36261637031701,D,East,false,2024-12-27,great
916,43,7703.775600864104,91.54452634844937,B,East,false,2021-03-19,good
917,31,19463.795797254053,77.94120110688583,A,North,false,2020-01-18,poor
918,30,8509.137602469104,NaN,A,West,true,2021-05-16,bad
919,34,12554.017742148379,41.78802358038914,A,West,true,2024-05-19,ok
920,51,11857.68301318139,65.23140177057306,D,North,false,2024-01-26,good
921,42,15484.483102515309,56.9949211551486,B,South,true,2020-06-29,bad
922,46,63449.74569772953,71.78838791691088,B,West,true,2020-10-20,poor
923,69,37404.94042278138,61.428261712048936,A,South,true,2022-10-26,bad
924,35,22312.526634420574,67.50763237075401,B,West,false,2023-04-21,ok
925,83,15232.38413309932,98.23262320306074,D,West,false,2024-11-29,poor
926,72,15574.868096598884,67.45420305369433,B,West,true,2023-10-11,great
927,30,28629.62145290352,76.2068847578532,C,North,false,2021-01-22,good
928,40,35148.43098974162,66.51596005113647,A,South,false,2020-03-08,bad
929,31,10656.294134587495,71.13569931935251,A,East,false,2023-03-03,bad
930,37,22678.771835270054,70.09025020654107,C,West,false,2022-10-08,bad
931,44,4335.986133277787,76.72486098959739,A,North,false,2024-08-11,bad
932,27,26091.660660626116,87.47961303320766,B,South,true,2022-11-18,ok
933,19,40526.82556929633,94.71090996404993,B,North,false,2022-07-04,bad
934,49,17605.120892297782,74.6443012286375,A,West,true,2021-07-08,bad
935,68,94204.34614420349,78.84320329053403,C,West,true,2020-06-06,ok
936,39,10883.566195784391,52.737032362216496,D,North,false,2024-05-20,bad
937,79,26211.468742749144,68.6818488637657,A,North,false,2024-02-18,bad
938,44,21404.15203820419,84.10434197325384,D,South,true,2020-10-24,ok
939,82,20328.149229316077,82.9895295762573,C,West,false,2023-07-10,poor
940,34,20101.35019348238,73.17414599192576,C,South,true,2021-10-27,ok
941,56,23996.998140008087,83.29590939351928,A,South,true,2022-03-09,ok
942,72,43406.609224414904,77.36150063490729,D,South,true,2024-03-30,poor
943,22,66316.16676243141,88.00459387388983,A,East,false,2024-03-18,great
944,84,21986.84951714923,74.34038735435666,D,South,true,2020-12-14,bad
945,44,42287.75561383931,64.66452526643448,C,North,true,2021-07-16,bad
946,53,12563.944496492059,75.03761885399535,B,West,false,2024-02-09,ok
947,63,40650.41655101868,26.041084362208366,A,South,true,2024-08-02,ok
948,64,11972.968717244656,75.74328604577575,C,South,false,2020-05-24,good
949,19,52708.28584708336,15.273807621778246,A,East,true,2024-03-02,good
950,80,129121.96501615673,44.14804888891873,C,East,true,2022-06-12,bad
951,62,19976.920069069587,76.77652901411476,D,North,false,2022-12-14,poor
952,89,3812.2132590799624,77.16294005900193,B,North,true,2020-05-17,great
953,51,14207.73272406446,52.56356829790104,A,North,true,2023-05-28,poor
954,62,59012.236956905625,59.31846937181592,A,West,true,2023-05-23,good
955,49,34284.93862653576,90.55811482921197,A,East,true,2023-04-25,ok
956,82,26879.814106705748,62.73954802640986,A,West,true,2023-12-15,ok
957,77,49361.926370061105,NaN,A,East,true,2024-09-24,ok
958,83,32453.47328556627,69.9712022023548,C,South,false,2024-04-01,ok
959,54,58347.987674266624,76.120542653219,B,East,true,2023-09-22,bad
960,74,45960.56114537668,94.25311597747911,D,East,true,2024-11-27,good
961,43,74411.09694529395,71.9654067429013,D,South,true,2023-05-17,poor
962,51,29349.67838061031,54.96484028963798,D,West,false,2023-05-12,poor
963,72,45442.70229718696,68.35408822458565,C,West,false,2022-09-17,good
964,23,17228.122239250457,69.46583895714863,B,West,false,2023-11-06,ok
965,69,13613.692282762755,49.528875216976516,D,West,true,2020-05-10,ok
966,19,86285.26426146188,66.16251892988765,A,South,false,2022-07-13,great
967,59,26185.569119997086,58.86711859003845,B,North,true,2022-02-16,poor
968,52,41936.18985001565,83.86536635781151,B,South,false,2024-07-25,ok
969,51,24318.48431415262,70.51917811277883,C,East,true,2020-05-12,great
970,53,13777.436258635145,65.75806376278645,C,West,true,2023-03-22,poor
971,53,22220.84995063807,68.40727104066136,D,South,false,2020-12-02,poor
972,47,69480.0690533667,73.34683027609249,D,South,true,2024-06-02,bad
973,50,34344.324535818785,79.2522129953467,B,South,true,2024-04-05,poor
974,58,5601.677986103382,55.00431656995928,D,West,true,2021-03-06,ok
975,72,18542.198893167482,54.376185510680926,A,North,false,2024-05-11,good
976,57,91659.42035321883,86.57018823103795,D,South,false,2022-06-26,great
977,64,18563.684603270383,63.81494691692904,A,North,false,2024-11-09,poor
978,78,5216.683043439064,48.74736861104689,D,West,false,2023-08-26,bad
979,89,100151.47895041364,76.65719064074656,B,South,true,2020-03-03,ok
980,25,38021.76385744703,76.9505470904903,D,North,true,2021-01-05,bad
981,69,20826.671188226086,47.0392711411494,A,South,true,2022-01-07,good
982,34,16364.437449686793,73.4422257319541,B,North,true,2021-01-21,poor
983,32,52359.12684194867,81.0337463864256,D,South,true,2020-08-29,good
984,75,14277.116358449972,75.61579677559395,A,West,true,2024-11-21,ok
985,22,55193.75763857697,79.47972225642093,B,East,true,2024-05-06,good
986,79,33987.776647095496,48.935963528638766,A,West,false,2022-03-05,great
987,73,26788.97069040858,74.96560232494294,B,East,true,2021-01-27,poor
988,89,24745.819490826638,65.4607036079433,B,West,false,2020-11-28,great
989,66,19149.37909084665,62.75814761913033,C,South,true,2024-07-31,great
990,80,50843.73031157331,83.0583341412959,B,West,false,2021-08-28,poor
991,26,11022.850709414532,92.18911766011345,A,North,false,2020-01-24,poor
992,82,6017.69694924995,96.91555081900538,A,South,false,2021-12-27,poor
993,29,36010.00510157518,89.72211807258857,D,East,true,2022-04-10,bad
994,40,36497.19409309083,68.35398727554724,D,South,true,2023-02-12,ok
995,27,32344.294677461115,75.29080244539514,A,South,false,2021-09-10,poor
996,46,30521.37984942654,81.50234307676365,A,North,false,2024-08-13,bad
997,71,17044.241731826147,71.81766923949193,A,North,true,2023-03-21,great
998,37,41356.55296657753,71.96146281867317,D,East,false,2024-12-07,good
999,77,21238.13145582348,82.35629697814272,C,West,true,2021-11-01,poor
